He has a big belly.,0
The argument with my bestfriend turned into a fight.,1
"You know, I'll take care of you.",0
We must fight with great force.,0
These people would follow you.,0
Beauty draws very easily.,1
You'll read the book in a couple of days.,0
"He hurts everybody, he has a sharp tongue.",1
Technology hurts humanity.,1
I have been enjoying this tea for a long time.,0
"This book is a masterpiece, it is excellent!",0
Her hair is very long.,0
I have negative feelings in the day.,0
He hiccuped for a long time.,0
My heart's hurt right now.,1
The professor humiliated me in front of the class.,0
His nose is very big.,0
I feel excited.,0
"I have fever, moving is difficult.",0
New York is right place for him.,0
"Even thinking back, it feels like living a wonderful situation.",0
My sisters mean a lot to me.,0
Moms are so powerful.,0
"Well, this travel's going to be a new opportunity for us.",0
People say Massimo has excellent cooking powers.,0
You should sunbathe! You look pale!,0
I did not suspect it would be so good: this book is wonderful.,0
His hand is very cold.,0
My stomach is very bloated.,1
Faith is a strong motivator.,1
Her smoldering eyes still make me feel bad.,1
The massages at the spa render very good results.,0
"No more food, I'm satiated.",0
That girl's eyes are bright.,0
I felt very happy when I set foot in the candy shop.,0
The princess' lips are red.,0
My bank account is almost empty.,1
"That joke is so old, the last time I heard it was many years ago.",0
"Insolent boy, I'll hit you!",0
I really want a coffee.,0
I'll tell you a tale of the immense blue that is the ocean.,0
"After watching the movie, I wanted to hurt the villain.",0
"The noise was so great, that it was heard in a long distance.",0
That is great music I hear.,0
The buyer has to be careful.,0
We've been dealing with it for months.,0
"I would buy it, if it did not cost that much!",0
It is very easy to pass that test!,0
And soon I'll be very famous.,0
Old Mr. Smith has been teaching here for a very long time.,0
"Set a beggar on horseback, and he will ride far.",0
Most things are possible!,0
A day was really exhausting.,1
She'll get furious when she finds out that her brother left.,0
It would be difficult to beat level six.,0
A great courage is needed when bringing a message to a hostile audience.,0
Living with apprehensive parents is very limiting.,0
A man can have a very large belly.,0
We live by ourselves in everyday life.,0
Jason would rather keep going than lose face by pulling out.,1
It was said that he had read so many books that his brain stopped working properly.,0
All these parties are expensive.,0
Tiny snowflakes began to fall.,0
"See, my dear, a pair of high heels is important these days.",0
The joke was very good.,0
"I am sure the spider was about to leap off the wall, latch onto my leg and bite me.",0
Not too far away is a large chicken farm business.,0
The girl is not relevant.,0
You could see she was very scared.,0
I'll see him become very nervous!,0
The style is important to how we see a man.,0
The contortionist was flexible.,0
Being in debt makes me uncomfortable.,1
Masses of garbage reached so high that it touched the roof.,0
"You are not a fully-grown man, you are very silly.",0
This drink gives you an energy lift.,1
"Remember, Quasimodo they're gypsies. They'll steal from us.",0
My lover's arms are good at holding me close.,0
The taste is very good.,0
The veteran proclaimed he had strong legs.,0
Being led around aimlessly felt dull.,0
I don't like to see you eating pineapple pizza. It hurts my Italian heart.,1
Books are important for avid readers.,0
Many questions were asked to us.,0
His eyes were very dark.,0
"Wow, I'm not functioning as well as I usually do today.",0
I know this place very well.,0
He could damage the future of the party.,0
I can see you are not thinking straight.,1
It was unpleasant seeing her in those cheap shabby clothes.,0
Daisy Buchanan is Gatsby's target that he fails to possess.,0
I enjoy my green tea fix each morning!,1
You're very sweet.,0
His charisma captivated us.,1
"When you get emotional, your brain looses its normal thinking abilities.",0
Parents' affection is special.,0
I can smell pizza from a long distance.,0
I do not work without coffee: it is my sustenance.,0
The resources are very small.,0
She had a graceful glow about her.,1
The title is very descriptive.,0
The president said that the well-being of citizens is his guiding principle.,0
Your judgement at this point is worthless.,1
The minister told the guests that the couple's friendship was very sweet.,1
I swear you have grown since I saw you last month.,0
Weight training is very good for you.,0
His studded jacket is tight on his body.,0
They go about together.,0
They were probably hoping to punish me in front of the people.,0
Guess you've not many thoughts.,0
One winter was colder than normal.,0
So much snow that it's like walking on a soft ground.,0
"To some, AI is beginning to generate complicated problems.",0
"She is only a follower, acting on the directives of her friends.",0
Many people say that my father is still immature.,0
I've seen this movie many times.,0
It's a difficult time.,1
It is a truth widely acknowledged that a single man in possession of a fortune must be in want of a wife.,0
Christmas will take a long time to come.,1
She felt a number of emotions.,0
He used to teach there and was bothered by all the pupils.,0
That lawyer's words are really harsh.,1
The taste of Kellogg's Frosted Flakes brings out your wildness.,1
Art is my peace of mind.,0
This is a very strong friendship.,0
It annoys me when you only drink half of the soda.,0
"And there, before you, is great barbeque.",0
"Come on, I can keep secrets.",0
Seeing my best friend again would mean a lot to me.,0
After workout I feel very strong.,0
We used to have very little independence.,0
His mother is very apprehensive and is very protective of him.,0
That man corrupts almost anything he has contact with.,1
These flowers are really awesome!,0
And it tastes very good.,0
I love you with all my heart.,1
I will make it difficult for you to meet him.,0
This policy will be a problematic one for the country.,0
My hair is very straight.,0
Your body is beautiful.,0
"Sometimes, ignorance is good.",0
I tasted a very strong flavour.,0
Your speech evokes many sympathies.,1
This restaurant sums up the neighborhood which is home to many hipsters!,1
"This blog is my personal place, where my innermost secrets are shared.",1
He's a terrible person.,0
It's very dark in the room.,0
They were laughing hard.,1
"You did something dangerous, boy.",0
Daisy was hard to get.,1
These are proof of how smart the human race is.,0
"When everyone went home for holidays, the campus became deserted.",1
You're being stalked by a person who drains your emotions.,1
It's tough for me to get into the army.,0
It's time to stop living in such a passive manner.,0
I lost my sense of humor a long time ago.,1
Be very silent.,0
"Move, we have little time.",0
"You've made me very happy, Rita.",0
I just got hit by a lot of cramps.,1
He saw how angry she was.,0
She can easily get what she came for.,0
I swear he'd not take a whiff of it!,1
"That artist is a quiet person, she rarely speaks.",0
"Forget knocking it out of the park, Frank can knock a baseball to a much larger distance.",0
We must obey my mother's whims! We respect her power!,1
This is a very good deal!,0
The town I grew up in was isolated and behind the time.,1
He drank a tanker of milk very quickly.,1
This musician is an expert at playing guitar.,0
I do not live well without you.,0
Being out of fashion is very bad.,1
You don't listen to me.,0
I thought we had a deal but you betrayed me.,0
I like your new haircut!,0
His bark is very loud.,0
I felt my ribs hurt while laughing.,0
My tongue is really rough.,1
And your father and I worked on those plans together for a long time.,0
He's light.,0
"I'm quite imperturbable, it's very tough to rock me.",0
When my dog waves his tail rotates very fast.,0
The poetry will spring up magnificent.,1
We picked up a bottle once on a trip and were surprised.,0
It is very difficult to love and be wise.,0
"Given its advanced technologies, this car is more a sophisticated piece of machinery than a regular car.",0
People really listen to what you say.,0
He eats a lot of junk food.,0
Haven't seen you for a long time.,0
I'd love to hang out every day.,0
It turns out Crumpet Manor had left Lily into an intense state of relaxation.,0
My bedroom is my private space.,0
I can achieve great things with you by my side.,0
Imagination leads to the truth.,0
Your mom is very fat!,0
You can tell the judge how you made it disappear.,0
"Starting from today, I'm acting in a new way.",0
I would really like a pot of ale.,0
He walked down the road without any destination.,0
"I am hungry, I could eat a big meal.",0
I am sitting here with pride.,0
Travel increases your knowledge.,1
Idleness causes bad behavior.,1
Finding the piece of paper in this chunk of documents is nearly impossible.,0
No one follows the rules in this office. There is no discipline.,0
"Two years ago, I entered into the fashion world.",1
Why did you beat him so badly?,0
That old soldier is ready for another battle. He's tough.,0
I worked very hard.,0
It's obvious.,0
The pictures prove that the poor country is in a very bad situation.,0
Loud applause followed the performance.,0
I was surprised by the elegance of the B&B.,0
"If this character was a real person, I'd hurt him.",0
He's a giant but is not intelligent.,1
Living with you has its ups and downs but it's worth the thrill.,1
"When your mother saw you, she was so very excited.",0
"My job is so boring, I don't want to do it.",0
Too much work makes me feel tired.,0
My paperworks piled up high.,0
His shout was very loud.,0
"Trust him, he's faithful.",0
Democrats and Republicans will not agree on a tax reform bill!,0
"She has so many watches, it's not possible to wear them all.",0
Completing the puzzle took me a long time.,0
I am tormented often.,0
I was deeply sorry.,1
That idea makes him feel very worried.,0
"As he grew, Victor became the best amongst the family of high achievers.",0
rope - oppurtunity,1
Your indifference is upsetting me.,0
You hear that noise? It's very loud.,0
The ancient castle was so big that it took a lot of time to walk from one end to the other.,0
Your words are very damaging.,1
Sarah does not have a good sense of humor.,0
Lots of people are coming to my birthday party.,0
The blood flowing from the boy's tooth dropped on the tiled floor.,0
It seems to have been raining for a long time.,0
The flap of skin opened wide.,0
Your predictions were right. You have great intuition.,0
They were in a daze when arguing with that manipulator.,0
Those criminals thrive on acts of violence.,1
My evening jog with Bill turned into a long run.,0
The global crisis has seen prices rise over the past week.,1
The new king'll be adored.,0
There are large amounts of clothes in my wardrobe!,0
You will very likely give a good first impression.,0
This is the really important advice of your life.,0
Hyperbole is a great thing.,0
The Eagle soars high in the sky.,0
"As a father, in this moment, I am overwhelmed by pain.",0
Bring these bad people to the Palace of Justice.,0
"Social security, health, welfare and education systems are being held to a rigid standard.",0
The secretary is very servile.,0
My dog can run very fast.,0
Doesn't change the fact that we are in deep trouble.,1
He told his family not to forget that he is the head of his house.,1
"If Sylvia flirted with Johnny, Steve threatened to beat her.",0
She was weak after months of nursing her sick husband.,0
"I heard you possess good vision, Mister.",0
"Because I drank so much whiskey, I do not remember the last three days.",0
"Don't touch a woman, not even lightly.",0
I thought I'd found an amazing sugar-free chocolate at first taste.,0
It'll just - bam! - hit me hard.,0
This year the new fashion trends spread quickly.,0
She feels she is in the darkness: she's desperate.,0
Seeing you again - my life is changed irrevocably by this.,0
His new computer program is very difficult for me to understand.,0
The boy is handsome...and he knows it.,0
I don't want to miss the party.,0
"At this price, it's a very good deal!",0
I wear my favourite t-shirt repeatedly.,0
"She stood still, searching for him.",0
My oral exam was very quick. I was done soon after entering the classroom.,0
The reputation of this pizza is at risk.,0
A friend of mine brought the chips into work with the claim "these are excellent".,0
I'm requesting! Give me the last piece of the cake.,0
The water in the sea is really hot.,0
Life goes in a little bit of time.,0
Music is important to me.,0
Fools rush in where experienced people would not.,0
The sins of the people are very severe.,0
The player is very talented.,0
She met my dad and then got taken quickly off to so many different countries.,0
"Oh, you are very wet, monsieur.",0
We were getting trapped with no way out.,0
My mother has good hearing.,0
"Intellectually speaking, this city is very sterile.",1
She has a nice sense about her.,0
A man without a purpose is an unfulfilled individual.,0
He is a good faithful man who goes to church.,0
This spray has the odour of freshness of the ocean breeze.,1
For dinner he would eat a lot of grain.,0
The temperature was low.,0
Bikers coming from behind you are a danger on the roads.,0
"His teeth would uncover, and shine very bright.",1
I don't want to stop looking at her.,0
"I only step on your toe, don't make a big deal out of it.",0
Jack Marshall wouldn't hurt anyone.,0
An idle brain is the place where evil thoughts arise.,1
Ice-cream stops you from feeling bored.,1
You are very unreasoning persons.,0
He has a lot of cash.,0
I am truly American.,0
No matter what anybody says you will always be important to me.,0
"Of the two brothers, the oldest was the smartest.",0
Ours is a favorite airline of many people in the world.,0
Marta is late to her appointments.,0
Stop bothering him: you're inviting trouble.,1
It took him a fair bit of time to comb his hair.,0
College students eat unhealthy food.,0
Life is rushing by very quickly.,0
His nose became so long that it troubled him.,0
The old driver arrived on time.,0
It is very hard to believe!,0
He has many debts.,0
His piano playing is very bad.,0
That chocolate melts in your mouth smoothly.,0
A watched pot seems to take a long time to boil.,0
The work of the farm seemed to rest on this horse's mighty shoulders.,1
Shopping exhausted me today.,1
"Here he was, in control.",0
Give her a lot of compliments.,0
Life is a place where we fight to cure ourselves.,1
Let's be best friends for the whole of our lives.,0
I'm very envious.,0
The tourists will take in any information you give them.,0
Making drastic choice is useful for an adventurous life.,0
Professors read a lot of essays.,0
"He that drinks beer, often thinks of beer.",0
"If our plan fails, I leave the group.",0
She will have no shortage of boyfriends.,0
Anna's cooking is good.,0
They cooked a big turkey.,0
It is enough to frighten you.,0
I'm convinced!,0
My dog is really ugly.,0
It is unfair how the media is mistreating the ten year old boy.,0
I can find not many words to describe my admiration.,0
His ambitious hunger moves him to a very large attempt.,1
"You are very cute, darling!",0
That was an easy question.,0
"When sorrows come, they come not single but many at a time.",1
April is the worst month.,0
I've found the place I want to be not far from home.,0
His classmates laughed at him saying he had a very little brain.,1
Shami and Peter are very happy together.,0
The task was of too difficult a nature to be accomplished within four years.,0
I could live on these broccoli.,0
Johnny was fearful.,0
Her eyes were very gray and sharp.,1
Cry a lot.,0
"You can see what she's thinking, she's easy to understand.",1
What is this incomprehensible thing?,0
Love makes you ignore bad things.,0
Almost nothing could go wrong with his plan.,0
"And he was rich - yes, very rich.",0
I must impose restrictions upon myself.,0
A large group of artists was crowding the room.,0
I'm sure you are a good person.,0
Grandpa is very old.,0
She shows no emotions: she has become a cold woman.,1
"The coffee was really good, but it cost me a lot of money.",0
Her boyfriend would obey her commands without hesitation.,0
It's wrong to steal a pin.,0
The olives are better than other olives out there.,0
He was born with fragile bones.,0
It's so hot.,0
Franch's is the best.,0
She smiled at me and I was surprised.,0
This new brand is good.,0
"I can't let go now, I'm deeply engrossed in this.",1
The news has been exaggerated.,0
I worked hard to get you through college.,1
Her strength awoke in poets an abiding love.,1
This kind of anger rages violently.,1
"Precious, self-contained, and solitary.",0
He appeared graceful.,0
"That said, I'm feeling close to defeated.",0
The best education systems don't necessarily dole out a lot of homework to students.,0
My little sister moves around me. She's my follower.,0
"There are no leftovers, he eats a lot!",0
This room is very hot.,0
Why do we have so many forks and no spoons?,0
It was a sudden rush of fragrances.,0
This is a tough situation. You're having a lot of pressure.,0
I want to stop thinking about you.,0
There's dust all around.,0
He is so vicious that there should be a harsh punishment specifically for him.,0
John is very clumsy.,0
Looking for a lightweight tripod.,0
"With each of her screams, the world felt very sorrowful.",0
I have a severe headache.,0
This meal is decadent!,1
Each of his drawings is pleasing to the eyes.,0
Have you seen the very busy activity in grandma's kitchen?,0
Hope deferred makes one sad.,0
He is very old.,0
There are big ketchup fans out there.,0
If I tried to carry all that cargo in my head it would make me quite tired.,0
"I do not lie, I'm a teller of the truth.",0
You're beautiful.,0
My dad'll be very angry when he finds out that I wrecked his car.,0
A player who can stop our team from winning the championship would be hard to find.,0
He has a very impressive knowledge about the impressionists.,0
The king is above the law.,0
Chris won't drive her home because she lives very far.,0
"Your father is well known, no one worked hard for the community like he used to do.",0
She orders my ideas.,1
My heart shakes for you.,1
This croissant improved my day.,0
car and her,0
Most of the businesses here are already facing financial hardships because of the economy.,0
You're behaving childishly dad.,0
I can make a delicious pesto.,0
Bittersweet nectar flows in great abundance.,0
Religion is the control of the people.,1
"No one knows where Gatsby came from, but he surely had a lot of money.",0
"Julia is shy but when it comes to fashion business, she's a hard worker.",0
The story hit the web and created excitement on the chat sites.,1
"By the time Alf finishes his story, a lot of time will have passed.",0
Punctuality is a crucial aspect of business.,0
I avoid saying "never" at any point in my life.,0
She gave a mean glare at the people making fun of her.,0
It's very hot.,0
He's leaping up and on the bed too vigorously.,0
Needs must when you are being desperate.,0
Get a deep knowledge of that complex being which is man.,0
I can't stand being away from you.,1
I've sacrificed a lot to help you.,0
She spilled the wine on the table...this is unfortunate!,0
"I mean, you have the kind of talent that I admire.",0
They were gone quickly.,0
He only has bad thoughts in his brain.,0
There was a pleasant atmosphere.,0
The new shampoo is much better than the other.,0
"When pale and silent, I enter alone upon the stubble field.",0
"Sorry, I'm unfocused.",0
I've been reading "The little prince" since I was a kid.,0
"Nate discovered the reason why she's still single, despite many suitors.",0
His version of the facts is much more convincing.,0
My whole sense of being had been shattered by an emotional shock.,1
There's no index and the story isn't linear: this book is poorly written.,0
You'll have a great fun.,0
One picture is sufficient to convey so much!,0
I'm scared the spider will anaesthetize my legs and start biting them.,0
March comes in fiercely and goes out meekly.,0
What she touches becomes of value or blessed.,1
John's new idea is very valuable.,0
Not much of it made sense.,0
I would eat pizza often.,0
The chance of your friend seeing us is very small.,0
After lunch I was very full.,0
"At that point, the presidency was hard to recover.",0
She is very helpful I mean she fixes my problems.,0
This is very nice seasoning salt.,0
The crowd was delighted by the performance.,0
You're grumpy.,0
He lost all his money in the stock market.,0
Manners are an important aspect of being a man.,0
Football is the thing he cares about the most.,0
"I can't stand being a human. I no longer want to be, nor can still be, a man.",0
Living under my parents' control is awful!,0
A long line at the cashier.,0
My nephew is making huge efforts.,0
She thinks avocado tastes terrible.,0
The pain was excruciating.,0
Satisfaction pleases me.,0
The level of discombobulation in the realm of global politics is very high.,0
John has a nice smile.,0
Disaster is imminent.,0
My ex boyfriend! Treacherous person!,0
Sacrificed my french fries to his hunger.,1
I am without many words.,0
When the girl lost her puppy she cried many tears.,0
I want to leave badly.,1
"I can't breathe, there is a lot of dust here.",0
That child is getting into a lot of trouble.,0
The eye of a master is expert.,1
In that library they have a lot of books.,0
Love these very much!,0
He thinks that the affectual bonds prevalent in the older world has been lessened by modernity.,1
Knowledge without conscience would have a deleterious effect on your soul.,1
Your shoes are expensive.,0
"When I was young, my family was my role model.",0
Illusion is a powerful tool.,1
The little girl was crying a lot.,0
I'm living on very little.,0
He groaned as if he was hurt.,0
He put lots of cream on his cake.,0
Newspapers only contain bad information.,0
He is just being fanciful if he does not take any action.,0
I apologized profusely.,0
My powers are difficult to understand.,0
"I now embrace ""Hollywood"" endings, but there was a time when I liked kill-offs.",0
The minister is going to harm the country with his budget cuts.,1
"He had a great reputation as an orator, and is characterized by Ennius as the example of persuasiveness.",0
My face is definitely not at my best today.,0
This is how to be attractive to women.,0
The secretary was hitting the keyboard trying to finish the report.,0
I liked these chips and refused to share them with my friends.,0
It's all top secret and now everybody's trying to be careful.,0
They witnessed a beautiful place on this very same earth.,0
The last thing makes everything worse.,0
I am trying to solve many issues these days.,0
Their latest album quickly moved up the charts.,1
It's raining hard.,0
Saying the entire campaign is ill-informed because you disagree with one point is losing valuable things to get rid of what is not wanted.,0
Everybody's eyes are very big.,0
Dad became very angry when he saw the dent in his car.,0
Granma was a harsh school girl who made kids behave. She was a real strict person.,0
The lesson was taking a long time.,0
The cream you bought will last for a long time.,0
simile,0
I've had to make a new beginning from the bad outcome of my choices.,1
"Apparently, my fingers are slippery tonight.",0
It is uncomfortable to live without my phone.,0
I am really sorry.,0
Look at her fast moving fingers articulating words as she writes her report.,1
The meeting was terrible.,0
My sister is intelligent.,0
"I'm so drunk, I feel dizzy.",0
You are very slow.,0
"Your interpretation goes too far, it lacks of unity.",0
My parents would have a fit if I told anything personal about them.,1
We've been here many times.,0
He has little charisma.,0
You guys are of no help.,0
"But you are mute, quiet.",0
Getting older helped me clarify some childhood memories.,0
I am being harmed by a criminal and corrupt justice system.,0
I am in the middle of emotional turmoil.,1
The act of love strongly resembles severe pain.,0
Many apologies would not be enough.,0
His feet are very cold.,0
"Well, you are unable to understand some things.",0
Sometimes asking feels very dangerous.,0
Johnny was very fond of the ground Dallas walked on.,0
"You unreasonable, pompous, blustering, old bigmouth!",1
It's been a long time since I found someone nice to me.,0
"Here I sit, focused on my thoughts.",0
I'd rather pay dearly than miss a gym period.,0
I was impressed with how large the size of the potatoes was.,0
You could have easily knocked me over.,0
I'm over-heated.,0
Their headmaster seemed to be all around the school all the time.,0
My aim is very certain.,0
My grandpa snores very loudly.,0
I could smell his horrible breath.,1
Your pride is bad.,0
My admiration for him is profound.,0
"Well, dear, her hostess would reply with a cold smile.",1
Boys will happily do accept challenges for you.,0
"Me, the wife of that boorish, unwise man.",0
"As a matter of fact, I'm all enthusiastic about it.",0
Tastiest roast I've had.,0
I mean this was something fun in the midst of the depression.,0
You can search everywhere but you'll not find me.,0
ABU is drawn to it.,1
People tend to do what he wants.,0
She can make me follow her easily.,0
That girl is manipulated by what she sees on TV.,0
He changed his mind very fast.,0
"You won't beat this taste, it is amazing.",0
Its golden roofs are very bright.,0
I would recognize my sisters from a long distance.,0
He is so majestic.,0
You're in a lot of troubles for telling mum I didn't have lunch!,0
She's a difficult person to work with because she is very direct when conversing.,0
The study of beauty is a duel in which the artist suffers.,0
You have my attention.,0
No one knows her. She's very mysterious.,0
Another idea gone wasted.,0
Stop using onion in this recipe you terrible people.,0
Each of these girls is delicate and lovely.,0
They sell books by a great number of authors.,0
The meal I prepared is rich in calories!,0
Scientists are far away from understanding the human brain.,0
Let's go as far as we can Buzz.,0
John usually knows the right thing to say.,0
A large number of people surrounded the stage.,0
Such an unscrupulous person...he's disrespectful.,0
Look how grown up! It wasn't that long ago that you were on your tricycle.,1
Sleeping on this pillow is sleeping on something very soft.,0
For a few dollars they would fight.,0
The big bells very loud.,0
That child is a trouble maker.,0
They are a stingy family. There are a lot of savings under one roof!,0
"When you open the map, you know a lot about the city.",0
"I tried to explain myself, but she doesn't want to listen.",0
I write my diary when I feel under pressure.,0
My sister uses so much makeup; she had difficulty trying to get it off last night!,0
"My aunt is so fat that when she walks by the TV, I can't see the screen.",0
The old man is very old.,0
"My best friend is so forgetful, I have to remind her of many things.",0
Your kindness astounds me.,0
Cowards do not live their lives to the fullest.,0
He lives far away - a large distance from here.,0
Peter's essay constituted yet another long monologue.,0
"During the debate, the president treated reporters and photographers badly.",0
"You must come out of bed, I've walked a long way to spend some time with you.",0
"Right now, in this risky situation, I don't have any kind of financial support.",0
"She's bothered by dust, so she's frequently cleaning the house.",0
Let me see a vast amount of knowledge.,0
I'll persevere for a long time.,0
There lived a large man.,0
I've got sorrow in my heart.,1
Perfection is not good for creativity.,0
This class is very noisy today!,0
He is a bad man.,0
She's expressing all her feelings out loud with hate.,0
Reading dog food labels is hard to understand.,0
I'll be clear: I don't like him.,0
Turning your face away is insulting.,0
The painter knows that looking at the beautiful landscape is an enjoyable experience.,0
Too many clothes in this Indian summer and I am sweating a lot.,0
The president has fought really hard to be reelected.,1
"I'm very colorful today, I'm wearing a yellow t-shirt and red trousers.",0
She's a ruler in our house.,1
Molasses buckets appeared unexpectedly.,0
He's my favourite person in the world. The rest is not important.,0
"You get into that University, you won't make it.",0
This discovery is very precious to young scientists.,0
This dirty money we're using to finance the campaign is a risk!,1
New hair will feel like a fresh start.,0
"Your plan is too risky, it's dangerous.",0
"I just can't seem to forget him, I keep on thinking about him.",0
The bad sides are so overpowering that she finds it difficult to concentrate on anything else.,0
You have ravished me away by a power I find difficult to resist.,0
"I'm very tired, for Christ's sake!",0
"When the last light set, it was beautiful.",0
This is one beautiful panorama.,0
Admit that you're a traitor.,0
Once I would open the bag I would not want to stop eating.,0
She's drinking heavily.,1
"If you leave me, I'll forget about you.",0
"And his sensibility, oh, he must be very sensitive.",0
What you eat affects you.,0
He only cares about himself.,0
The sight of them kissing is so gross that it makes me feel disgusted.,0
"Since you stopped partying, you're boring.",0
TV is providing us with subliminal messages.,0
The secretary had a lot of paperwork.,0
"He looked at the glass, and lowered his lips to the water.",0
It is idle to swallow big problems and choke on small ones.,0
I'm not staying here any longer!,0
Junk food is the one thing they'll buy in large quantities.,0
"I swear, my teacher knows a lot.",0
Your beard is very hairy.,0
Don't make a big deal about little things. There are worse problems than that around here.,0
"Sad to say, but she was a constant drinker.",0
"Dresden was kind of the moon, it did not have many appeals.",0
And with all this romantic atmosphere something could go wrong.,1
The perfect pound cake recipe is valuable.,0
My professor is very creative.,0
Shuttling between conferences over the past years has been an overwhelming enterprise.,0
The mail was taking on large proportions.,0
That runner is very fast.,0
They will be very envious.,0
The gladiator beated all his opponents with his great strength.,0
"Whenever I watch the movie, that scene strikes me.",0
I'm so thirsty that I would drink a large amount of water.,0
Her anger radiated strongly.,1
This confection has been around for so long in my house.,0
Anna worked really hard before obtaining her bachelor's degree.,0
Her skin was very fair.,0
He was skinny enough to jump through a small hole.,0
My mother is authoritarian.,0
Changing your favorite team is like breaking a promise.,0
In my family every birthday is a big event.,0
Inviting my mother-in-law to stay here is bad idea.,0
I am sure that you will laugh.,0
The waiting has been too long.,0
I was very surprised.,0
The house is very small.,0
The mall is very large.,0
I'm going to get upset.,0
"I'm moving, all my stuff's in this luggage.",0
This drink is very energizing.,0
I really want to have that new phone!,0
Her beauty is noteworthy.,0
This room is a mess. It looks very untidy!,0
You need a bench to look at him in the eye.,1
"Cheryl is so moody, she has different moods in a day.",0
"My love, you are so important.",0
"When my parents enrolled me in college, they basically made my life very hard.",0
"This steak is so rare, I think it is still raw.",0
Our fight has been going on for a long time.,0
He tolerated my annoying questions. That man is patient.,0
They will admire his talent.,0
His laughter is very loud.,0
Your room is messy!,0
I am so tired I could sleep for a long time.,0
Every flavor is strong.,0
She is miserable.,0
We all laughed at the joke.,0
